Region,שם מוסד,רשות מקומית,פיקוח,מגזר,מחזור סיום,מקצוע,"י""ל",מספר נבחנים,ממוצע ציון סופי,סמל מוסד
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2021,אנגלית,4,37,73.32,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2021,אנגלית,5,28,86.64,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2022,אנגלית,4,37,72.95,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2022,אנגלית,5,30,88.5,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2023,אנגלית,3,19,77.89,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2023,אנגלית,4,26,76.15,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2023,אנגלית,5,27,88.33,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2021,ביולוגיה,5,48,77.46,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2022,ביולוגיה,5,41,69.05,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2023,ביולוגיה,5,39,65.28,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2021,הסטוריה - בי'ס ערבי,2,67,91.15,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2022,הסטוריה - בי'ס ערבי,2,76,94.91,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2023,הסטוריה - בי'ס ערבי,2,74,97.12,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2021,כימיה,5,26,85.85,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2022,כימיה,5,26,88.42,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2023,כימיה,5,12,86.67,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2021,מדעי לימודי הסביבה,5,34,84.26,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2022,מדעי לימודי הסביבה,5,34,84.91,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2023,מדעי לימודי הסביבה,5,37,76.3,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2021,מתמטיקה,3,35,81.31,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2021,מתמטיקה,4,25,78.6,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2022,מתמטיקה,3,39,74.05,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2022,מתמטיקה,4,28,78.68,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2023,מתמטיקה,3,36,72.89,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2023,מתמטיקה,4,25,78.76,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2021,עברית בחינוך הערבי,3,12,81.75,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2021,עברית בחינוך הערבי,5,55,86.87,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2022,עברית בחינוך הערבי,3,21,77.38,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2022,עברית בחינוך הערבי,5,55,83.51,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2023,עברית בחינוך הערבי,3,13,65.85,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2023,עברית בחינוך הערבי,5,60,84.58,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2021,ערבית לערבים,3,67,85.78,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2022,ערבית לערבים,3,76,83.39,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2023,ערבית לערבים,3,72,77.33,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2021,פיסיקה,5,16,83.81,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2022,פיסיקה,5,16,80.31,248757
west,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ממלכתי,ערבי,2023,פיסיקה,5,23,77.09,248757
west,"טכנולוגי נעמ""ת",ג'דיידה-מכר,ממלכתי,ערבי,2022,אזרחות,2,13,64.15,278267
west,"טכנולוגי נעמ""ת",ג'דיידה-מכר,ממלכתי,ערבי,2022,הסטוריה - בי'ס ערבי,2,13,84.15,278267
west,"טכנולוגי נעמ""ת",ג'דיידה-מכר,ממלכתי,ערבי,2022,מדע וטכנולוגיה לכל,5,16,84.06,278267
west,"טכנולוגי נעמ""ת",ג'דיידה-מכר,ממלכתי,ערבי,2022,מתמטיקה,3,13,66.77,278267
west,"טכנולוגי נעמ""ת",ג'דיידה-מכר,ממלכתי,ערבי,2022,עברית בחינוך הערבי,3,12,60.33,278267
west,"טכנולוגי נעמ""ת",ג'דיידה-מכר,ממלכתי,ערבי,2022,ערבית לערבים,3,13,66.08,278267
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2021,אזרחות,2,83,76.67,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2022,אזרחות,2,87,73,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2023,אזרחות,2,88,82.24,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2021,אנגלית,3,23,65.26,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2021,אנגלית,4,19,73.53,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2021,אנגלית,5,40,82.67,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2022,אנגלית,3,24,69.21,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2022,אנגלית,4,22,74.59,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2022,אנגלית,5,41,85.59,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2023,אנגלית,3,14,63.07,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2023,אנגלית,4,21,70.43,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2023,אנגלית,5,51,83.41,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2021,ביולוגיה,5,24,77.83,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2022,ביולוגיה,5,26,79.73,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2023,ביולוגיה,5,23,75.87,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2021,הסטוריה - בי'ס דרוזי,2,85,88.44,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2022,הסטוריה - בי'ס דרוזי,2,87,87.26,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2023,הסטוריה - בי'ס דרוזי,2,88,87.59,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2021,כימיה,5,13,79.38,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2022,כימיה,5,22,74.64,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2023,כימיה,5,25,77.76,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2021,מדעי המחשב,5,17,88.24,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2022,מדעי המחשב,5,13,66.77,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2023,מדעי המחשב,5,16,77.56,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2021,מדעי לימודי הסביבה,5,15,86.33,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2022,מדעי לימודי הסביבה,5,17,80.53,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2023,מדעי לימודי הסביבה,5,18,81.5,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2021,מערכות תקשוב,5,15,60.27,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2022,מערכות תקשוב,5,16,70.06,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2023,מערכות תקשוב,5,20,74.2,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2021,מתמטיקה,3,39,74.33,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2021,מתמטיקה,4,31,78,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2021,מתמטיקה,5,11,78.45,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2022,מתמטיקה,3,39,70.21,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2022,מתמטיקה,4,34,78.47,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2023,מתמטיקה,3,44,73.57,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2023,מתמטיקה,4,21,79.86,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2023,מתמטיקה,5,21,77.14,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2021,עברית בחינוך הדרוזי,3,39,65.82,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2021,עברית בחינוך הדרוזי,5,45,88.02,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2022,עברית בחינוך הדרוזי,3,33,63.42,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2022,עברית בחינוך הדרוזי,5,54,89.28,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2023,עברית בחינוך הדרוזי,3,34,69.44,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2023,עברית בחינוך הדרוזי,5,52,89.63,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2021,ערבית לדרוזים,3,20,61.8,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2021,ערבית לדרוזים,5,64,84.02,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2022,ערבית לדרוזים,3,23,66.78,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2022,ערבית לדרוזים,5,64,81.38,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2023,ערבית לדרוזים,3,16,67.19,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2023,ערבית לדרוזים,5,70,82.31,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2021,פיסיקה,5,17,79.29,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2022,פיסיקה,5,17,81.65,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2023,פיסיקה,5,28,80.14,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2021,תכנון ותכנות מערכות,5,16,92.88,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2022,תכנון ותכנות מערכות,5,13,90.77,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2023,תכנון ותכנות מערכות,5,16,92.75,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2021,תקשורת )בנתיב העיוני,5,12,78.58,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2022,תקשורת )בנתיב העיוני,5,12,83.17,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2021,תשתיות מחשוב ותקשוב,5,15,86.13,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2022,תשתיות מחשוב ותקשוב,5,14,79.79,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2023,תשתיות מחשוב ותקשוב,5,19,80.89,247833
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2021,אזרחות,2,122,76.7,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2022,אזרחות,2,110,74.75,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2023,אזרחות,2,106,73.38,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2021,אנגלית,3,13,72.62,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2021,אנגלית,4,38,69.66,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2021,אנגלית,5,71,82.51,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2022,אנגלית,3,11,74.18,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2022,אנגלית,4,44,68.34,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2022,אנגלית,5,55,82.98,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2023,אנגלית,3,11,70.91,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2023,אנגלית,4,33,66.73,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2023,אנגלית,5,61,80.62,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2021,ביולוגיה,5,13,93.38,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2022,ביולוגיה,5,13,89.08,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2023,ביולוגיה,5,18,78.22,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2021,בקרת מכונות,5,23,81.74,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2022,בקרת מכונות,5,18,83.44,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2023,בקרת מכונות,5,25,80.48,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2021,הסטוריה - בי'ס דרוזי,2,122,79.67,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2022,הסטוריה - בי'ס דרוזי,2,110,85.73,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2023,הסטוריה - בי'ס דרוזי,2,106,87.98,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2021,ישומים בביוטכנולוגיה,5,22,96.73,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2022,ישומים בביוטכנולוגיה,5,19,96.53,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2023,ישומים בביוטכנולוגיה,5,14,97.64,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2021,מדעי המחשב,5,15,84.6,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2022,מדעי המחשב,5,20,88.4,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2023,מדעי המחשב,5,12,82.17,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2021,מכטרוניקה,5,23,81.17,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2022,מכטרוניקה,5,18,75.89,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2023,מכטרוניקה,5,25,66.72,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2021,מכניקה הנדסית,5,13,65.23,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2022,מכניקה הנדסית,5,13,73.54,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2021,מערכות ביוטכנולוגיה,5,22,79.86,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2022,מערכות ביוטכנולוגיה,5,18,67.44,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2023,מערכות ביוטכנולוגיה,5,13,72.46,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2021,מערכות ניהול מידע וי,5,13,82.38,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2022,מערכות ניהול מידע וי,5,11,81.82,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2023,מערכות ניהול מידע וי,5,20,74.4,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2021,"מערכות תיב""מ",5,13,61.54,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2022,"מערכות תיב""מ",5,13,69.54,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2021,מתמטיקה,3,57,70.84,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2021,מתמטיקה,4,39,73.59,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2021,מתמטיקה,5,26,76.73,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2022,מתמטיקה,3,51,66.41,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2022,מתמטיקה,4,40,76.85,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2022,מתמטיקה,5,19,86.95,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2023,מתמטיקה,3,58,71.34,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2023,מתמטיקה,4,28,66.68,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2023,מתמטיקה,5,19,77.26,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2021,עברית בחינוך הדרוזי,3,42,65.26,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2021,עברית בחינוך הדרוזי,5,80,82.81,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2022,עברית בחינוך הדרוזי,3,41,67.39,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2022,עברית בחינוך הדרוזי,5,69,82.36,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2023,עברית בחינוך הדרוזי,3,31,63.23,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2023,עברית בחינוך הדרוזי,5,74,79.12,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2021,ערבית לדרוזים,3,17,63,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2021,ערבית לדרוזים,5,105,81.91,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2022,ערבית לדרוזים,3,48,73.42,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2022,ערבית לדרוזים,5,62,85.29,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2023,ערבית לדרוזים,3,39,66.67,249193
