Region,שם מוסד,רשות מקומית,פיקוח,מגזר,מחזור סיום,מקצוע,"י""ל",מספר נבחנים,ממוצע ציון סופי,סמל מוסד
east,המתמיד קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2023,מחשבת ישראל וספרות,2,28,76.96,240218
east,המתמיד קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2021,מתמטיקה,3,13,76.08,240218
east,המתמיד קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2023,מתמטיקה,3,13,78,240218
east,המתמיד קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2021,עברית )לשון והבעה(,2,29,79.69,240218
east,המתמיד קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2023,עברית )לשון והבעה(,2,28,74.71,240218
east,המתמיד קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2021,תושבע'פ ותלמוד,5,29,79.07,240218
east,המתמיד קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2023,תושבע'פ ותלמוד,5,28,75,240218
east,המתמיד קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2021,תנ'ך,5,19,84.21,240218
east,המתמיד קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2023,תנ'ך,5,20,85.25,240218
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2021,אזרחות,2,20,71.5,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2022,אזרחות,2,21,68.57,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2023,אזרחות,2,16,72.56,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2021,אנגלית,3,16,78.31,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2022,אנגלית,3,14,74.64,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2023,אנגלית,3,16,74.94,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2021,הסטוריה,2,23,72.22,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2022,הסטוריה,2,25,65.68,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2023,הסטוריה,2,18,66.5,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2021,מנהל תיירותי,3,21,64.43,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2022,מנהל תיירותי,3,24,71.83,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2023,מנהל תיירותי,3,23,57.78,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2021,מתמטיקה,3,19,74.47,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2022,מתמטיקה,3,18,69.67,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2023,מתמטיקה,3,19,73.89,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2021,ספרות,2,20,67.5,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2022,ספרות,2,23,74.39,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2023,ספרות,2,15,72.93,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2021,עברית )לשון והבעה(,2,22,66.27,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2022,עברית )לשון והבעה(,2,25,71.44,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2023,עברית )לשון והבעה(,2,20,65.6,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2021,תיירות,5,24,73.58,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2022,תיירות,5,23,68.7,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2023,תיירות,5,25,74.24,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2021,תנ'ך,2,19,75.95,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2022,תנ'ך,2,23,72.52,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2023,תנ'ך,2,18,75.22,240804
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2021,אזרחות,2,19,85.32,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2022,אזרחות,2,30,79.1,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2023,אזרחות,2,29,81.21,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2021,אנגלית,5,13,88.54,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2022,אנגלית,4,11,66.45,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2022,אנגלית,5,11,81.64,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2023,אנגלית,5,13,86.85,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2021,הסטוריה,2,19,86.26,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2022,הסטוריה,2,30,79.43,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2023,הסטוריה,2,30,83.53,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2021,מחשבת ישראל וספרות,2,12,87.08,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2022,מחשבת ישראל וספרות,2,17,85,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2023,מחשבת ישראל וספרות,2,19,79.74,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2022,מתמטיקה,3,17,72,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2023,מתמטיקה,3,13,77.15,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2022,ספרות,5,12,83.08,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2023,ספרות,5,11,92.91,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2021,עברית )לשון והבעה(,2,19,82.84,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2022,עברית )לשון והבעה(,2,29,81.17,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2023,עברית )לשון והבעה(,2,30,80.1,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2022,תושבע'פ ותלמוד,5,23,83.65,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2023,תושבע'פ ותלמוד,5,23,81.83,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2021,תנ'ך,3,12,83.58,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2022,תנ'ך,3,17,75.94,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2022,תנ'ך,5,12,81.5,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2023,תנ'ך,3,12,73.92,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2023,תנ'ך,5,16,79.88,442897
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2021,אזרחות,2,85,80.95,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2022,אזרחות,2,96,80.68,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2023,אזרחות,2,102,79.75,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2023,אמהרית,5,18,95.72,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2021,אנגלית,4,40,84.07,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2021,אנגלית,5,41,88.44,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2022,אנגלית,4,41,79.39,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2022,אנגלית,5,50,90.06,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2023,אנגלית,4,34,78.24,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2023,אנגלית,5,59,86.31,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2021,ביולוגיה,5,12,87.17,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2022,ביולוגיה,5,19,85.42,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2023,ביולוגיה,5,13,83.08,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2021,הסטוריה,2,69,83.99,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2021,הסטוריה,5,16,85.56,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2022,הסטוריה,2,83,82.34,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2022,הסטוריה,5,12,86.25,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2023,הסטוריה,2,91,83.96,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2023,הסטוריה,5,12,88.58,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2021,למודי ארץ ישראל,5,18,85.39,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2022,למודי ארץ ישראל,5,11,79.91,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2021,מדעי המחשב,5,12,71.83,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2023,מדעי המחשב,5,11,88.73,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2021,מחשבת ישראל וספרות,2,53,82.57,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2022,מחשבת ישראל וספרות,2,65,80.94,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2023,מחשבת ישראל וספרות,2,86,84.26,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2023,מחשבת ישראל וספרות,5,17,90.71,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2021,"מחשבת ישראל לבי""ס דת",5,23,91.35,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2022,"מחשבת ישראל לבי""ס דת",5,19,85,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2021,מתמטיקה,3,29,92.17,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2021,מתמטיקה,4,31,89.26,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2021,מתמטיקה,5,25,91.04,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2022,מתמטיקה,3,24,87.79,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2022,מתמטיקה,4,38,90,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2022,מתמטיקה,5,33,89.12,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2023,מתמטיקה,3,36,87.81,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2023,מתמטיקה,4,39,90.62,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2023,מתמטיקה,5,26,89.69,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2022,ספרות,5,12,94.08,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2021,עברית )לשון והבעה(,2,86,81.52,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2022,עברית )לשון והבעה(,2,96,85.94,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2023,עברית )לשון והבעה(,2,102,81.32,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2021,פיסיקה,5,16,93.75,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2022,פיסיקה,5,19,91.79,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2023,פיסיקה,5,23,89.96,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2021,תאטרון,5,14,87.5,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2022,תאטרון,5,11,89.27,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2021,תושבע'פ ותלמוד,5,86,86.4,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2022,תושבע'פ ותלמוד,5,95,84.33,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2023,תושבע'פ ותלמוד,3,19,79.79,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2023,תושבע'פ ותלמוד,5,85,81.76,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2021,תנ'ך,3,16,77.5,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2021,תנ'ך,5,69,88.16,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2022,תנ'ך,3,21,79.38,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2022,תנ'ך,5,75,89.63,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2023,תנ'ך,3,30,82.43,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2023,תנ'ך,5,71,86.35,240457
east,ישיבת אלוני הבשן,גולן,ממלכתי דתי,יהודי,2021,אזרחות,2,13,71.85,240622
east,ישיבת אלוני הבשן,גולן,ממלכתי דתי,יהודי,2023,אזרחות,2,22,74.23,240622
east,ישיבת אלוני הבשן,גולן,ממלכתי דתי,יהודי,2023,גאוגרפיה,5,11,78.36,240622
east,ישיבת אלוני הבשן,גולן,ממלכתי דתי,יהודי,2021,הסטוריה,2,14,72,240622
east,ישיבת אלוני הבשן,גולן,ממלכתי דתי,יהודי,2023,הסטוריה,2,25,73.16,240622
east,ישיבת אלוני הבשן,גולן,ממלכתי דתי,יהודי,2021,מחשבת ישראל וספרות,2,14,73.64,240622
east,ישיבת אלוני הבשן,גולן,ממלכתי דתי,יהודי,2023,מחשבת ישראל וספרות,2,23,67.26,240622
east,ישיבת אלוני הבשן,גולן,ממלכתי דתי,יהודי,2021,מתמטיקה,3,12,75.83,240622
east,ישיבת אלוני הבשן,גולן,ממלכתי דתי,יהודי,2023,מתמטיקה,3,23,73.22,240622
east,ישיבת אלוני הבשן,גולן,ממלכתי דתי,יהודי,2021,עברית )לשון והבעה(,2,15,72.87,240622
east,ישיבת אלוני הבשן,גולן,ממלכתי דתי,יהודי,2023,עברית )לשון והבעה(,2,24,72.83,240622
